server_name,season,discord_id,username,combined_rank,combined_mmr,combined_games_played_pct,combined_wins,combined_losses,combined_win_pct,crewmate_rank,crewmate_mmr,crewmate_games_played_pct,crewmate_wins,crewmate_losses,crewmate_win_pct,impostor_rank,impostor_mmr,impostor_games_played_pct,impostor_wins,impostor_losses,impostor_win_pct
Among Us Gaming,2,426911912794652683,Harrison,131,844,100,41,29,59,277,815,80,39,17,70,75,873,20,2,12,14
Among Us Gaming,2,852017822321999933,Hazyy,109,865,100,8,3,73,149,896,82,7,2,78,106,833,18,1,1,50
Among Us Gaming,2,462323740240248863,Huevito #Isupportbandit,75,920,100,9,4,69,171,881,77,7,3,70,37,958,23,2,1,67
Among Us Gaming,2,257828701503356929,hybris,66,936,100,25,6,81,47,1049,81,24,1,96,118,823,19,1,5,17
Among Us Gaming,2,296149529387073536,Hydrenixx,82,906,100,19,9,68,83,995,71,18,2,90,128,816,29,1,7,13
Among Us Gaming,2,308067206573326337,hydros2,17,1109,100,153,48,76,15,1265,81,150,13,92,40,953,19,3,35,8
Among Us Gaming,2,659330128945610782,ImpLosses.com,39,1011,100,127,60,68,49,1044,78,121,25,83,33,979,22,6,35,15
Among Us Gaming,2,741339210975412225,IRide,219,782,100,20,13,61,162,888,85,20,8,71,482,677,15,0,5,0
Among Us Gaming,2,550650462387306499,I_C_E,107,866,100,31,7,82,53,1040,89,31,3,91,391,692,11,0,4,0
Among Us Gaming,2,662390499130212402,i♥every1,34,1027,100,135,40,77,6,1313,80,134,6,96,152,740,20,1,34,3
Among Us Gaming,2,291648695349280768,Jack Goggins,,,,,,,533,63,79,74,10,88,,,,,,
Among Us Gaming,2,231687718210502656,JailSan,88,900,100,12,4,75,145,907,75,10,2,83,69,893,25,2,2,50
Among Us Gaming,2,226772660959313920,jay,59,951,100,85,29,75,57,1038,83,83,12,87,77,865,17,2,17,11
Among Us Gaming,2,494541974334865430,Jcplayz,4,1225,100,106,27,80,5,1358,77,99,3,97,10,1091,23,7,24,23
Among Us Gaming,2,633036263200653322,Jellypeanut,1,1340,100,242,53,82,3,1450,85,228,22,91,1,1230,15,14,31,31
Among Us Gaming,2,241992055549591553,Jesiah,85,902,100,39,19,67,72,1011,76,38,6,86,142,794,24,1,13,7
Among Us Gaming,2,335784668618031116,JLA,73,923,100,123,62,66,203,862,83,119,34,78,32,985,17,4,28,13
Among Us Gaming,2,211287927882252288,Joel,259,769,100,6,4,60,228,844,80,6,2,75,345,694,20,0,2,0
Among Us Gaming,2,325970858759684096,JoJo,7,1205,100,181,66,73,9,1288,82,176,26,87,6,1122,18,5,40,11
Among Us Gaming,2,610503009872510976,JoJo,517,644,100,74,35,68,515,633,76,68,15,82,502,655,24,6,20,23
Among Us Gaming,2,380096458092838922,JumpAb,64,944,100,29,15,66,78,999,70,27,4,87,72,890,30,2,11,15
Among Us Gaming,2,674829706360651816,JustAFritz,303,755,100,4,3,57,289,812,86,4,2,67,300,698,14,0,1,0
Among Us Gaming,2,383095629166936068,kate,38,1019,100,58,20,74,59,1030,77,52,8,87,28,1007,23,6,12,33
Among Us Gaming,2,251455066257620992,Kermit,135,842,100,10,3,77,84,994,77,10,0,100,434,689,23,0,3,0
Among Us Gaming,2,529466969393463327,Kesta [︻デ═一],530,215,100,63,20,76,527,337,76,60,3,95,531,93,24,3,17,15
Among Us Gaming,2,584865978832126051,KittoKatto,192,795,100,4,4,50,337,777,63,3,2,60,130,813,38,1,2,33
Among Us Gaming,2,261948313790709762,koarly,43,987,100,81,25,76,33,1122,84,79,10,89,81,851,16,2,15,12
Among Us Gaming,2,238354490305150976,LexlugerIV,97,890,100,12,7,63,121,943,74,11,3,79,99,837,26,1,4,20
Among Us Gaming,2,630749785036685343,Lib,68,933,100,33,15,69,98,973,83,31,9,78,67,893,17,2,6,25
Among Us Gaming,2,529721495195484190,LogStead,50,958,100,23,6,79,69,1016,83,21,3,88,63,901,17,2,3,40
Among Us Gaming,2,428935902715314177,lozoilozi,273,763,100,5,3,63,261,826,100,5,3,63,201,700,0,0,0,0
Among Us Gaming,2,775395604708327424,Lukey,141,836,100,9,7,56,198,863,69,8,3,73,132,809,31,1,4,20
Among Us Gaming,2,387403149737984021,MacDeddy (Finally 18),16,1111,100,255,88,74,17,1231,81,249,28,90,31,991,19,6,60,9
Among Us Gaming,2,437370562818473984,manas,72,927,100,43,25,63,137,915,79,40,14,74,43,938,21,3,11,21
Among Us Gaming,2,305070348360089610,marcus_04,94,891,100,50,26,66,63,1028,74,49,7,88,150,754,26,1,19,5
Among Us Gaming,2,418223207548452875,Mav,114,862,100,17,14,55,273,817,77,15,9,63,59,906,23,2,5,29
Among Us Gaming,2,853087043575349268,MemeRuler,427,713,100,3,6,33,402,747,78,3,4,43,476,678,22,0,2,0
Among Us Gaming,2,802792684611829780,menach,89,900,100,28,13,68,91,981,76,27,4,87,123,819,24,1,9,10
Among Us Gaming,2,466033623682908171,Monstr,15,1118,100,226,97,70,30,1145,77,213,37,85,9,1091,23,13,60,18
Among Us Gaming,2,423102654080614401,nateoraderade,20,1088,100,78,29,73,21,1201,77,74,8,90,34,975,23,4,21,16
Among Us Gaming,2,595656785122033666,nerdy_101,36,1025,100,88,37,70,108,963,81,82,19,81,11,1087,19,6,18,25
Among Us Gaming,2,273590809008406528,Newb (reformed),32,1038,100,118,51,70,141,911,76,105,24,81,3,1164,24,13,27,33
Among Us Gaming,2,584864006276251648,NEX Stick iX,93,892,100,91,46,66,168,883,79,88,20,81,62,901,21,3,26,10
Among Us Gaming,2,412426320446750720,noob0420,284,758,100,46,29,61,176,875,81,46,15,75,512,640,19,0,14,0
Among Us Gaming,2,306079064752390155,Noodle,307,754,100,5,6,45,266,823,73,5,3,63,449,686,27,0,3,0
Among Us Gaming,2,329047695970926592,notkoa,46,967,100,43,16,73,31,1136,71,42,0,100,141,798,29,1,16,6
Among Us Gaming,2,708464807325728909,Not_Red_Fox,202,790,100,5,7,42,390,761,67,4,4,50,124,818,33,1,3,25
Among Us Gaming,2,805205820676636742,Number 1 Among us,520,536,100,10,11,48,519,586,57,9,3,75,520,485,43,1,8,11
Among Us Gaming,2,415666892976554015,nyed,13,1151,100,144,38,79,16,1257,80,139,7,95,24,1045,20,5,31,14
Among Us Gaming,2,897747337416417350,ockboii,127,847,100,16,9,64,77,1000,72,16,2,89,329,695,28,0,7,0
Among Us Gaming,2,283729465220136961,oddarc,30,1049,100,54,11,83,27,1147,85,51,4,93,41,951,15,3,7,30
Among Us Gaming,2,192281960243134464,Odini,60,951,100,44,19,70,70,1012,83,42,10,81,71,890,17,2,9,18
Among Us Gaming,2,895796048780480553,owen,90,898,100,34,16,68,86,989,78,33,6,85,134,806,22,1,10,9
Among Us Gaming,2,404027865240305667,Oxx (Crewmate),71,927,100,65,30,68,38,1081,77,64,9,88,147,773,23,1,21,5
Among Us Gaming,2,117385676625936384,Pae,319,753,100,2,1,67,297,811,67,2,0,100,340,694,33,0,1,0
Among Us Gaming,2,192827842759884809,Paulie,58,952,100,49,35,58,212,857,73,44,17,72,23,1047,27,5,18,22
Among Us Gaming,2,423657183389941770,ped [𝙛𝙭],28,1059,100,107,35,75,28,1147,82,103,14,88,36,972,18,4,21,16
Among Us Gaming,2,732991696639361035,Prim,136,842,100,78,38,67,197,864,81,76,18,81,121,820,19,2,20,9
Among Us Gaming,2,390640666256080908,R1.,26,1062,100,56,26,68,23,1168,70,52,5,91,39,956,30,4,21,16
Among Us Gaming,2,111798469068328960,r3an1maTed,41,994,100,26,6,81,46,1062,81,24,2,92,52,925,19,2,4,33
Among Us Gaming,2,162290137319866368,Raa,91,895,100,12,3,80,117,950,87,11,2,85,92,840,13,1,1,50
Among Us Gaming,2,806660255429165087,raging_jesus,103,876,100,17,9,65,122,938,81,16,5,76,129,815,19,1,4,20
Among Us Gaming,2,704094413122437740,Rare Beast,346,737,100,3,1,75,317,797,100,3,1,75,480,677,0,0,0,0
Among Us Gaming,2,311857850853097474,repulse,327,750,100,2,2,50,300,810,50,2,0,100,429,690,50,0,2,0
Among Us Gaming,2,514447314035802122,Rise -100 IQ,96,890,100,28,20,58,100,971,73,27,8,77,133,809,27,1,12,8
Among Us Gaming,2,192435602694733824,Robbie,52,957,100,23,12,66,61,1030,71,21,4,84,74,884,29,2,8,20
Among Us Gaming,2,335784668618031116,Rocker (ロッカー),5,1215,100,264,91,74,18,1227,81,245,43,85,2,1203,19,19,48,28
Among Us Gaming,2,450383816545009684,SABERTOOTH EEL,186,802,100,8,4,67,135,918,75,8,1,89,451,685,25,0,3,0
Among Us Gaming,2,489352416945242142,Saguaro WKAAVF,99,884,100,17,7,71,104,967,79,16,3,84,139,801,21,1,4,20
Among Us Gaming,2,425005972302462976,saigo.co,37,1022,100,254,118,68,99,973,77,237,49,83,15,1071,23,17,69,20
Among Us Gaming,2,574008768858161165,scrmy,142,835,100,63,45,58,169,882,76,61,21,74,144,787,24,2,24,8
Among Us Gaming,2,246861579713249281,scuba,125,849,100,39,22,64,48,1046,70,39,4,91,505,651,30,0,18,0
Among Us Gaming,2,186237069280935946,Seeker,238,774,100,68,37,65,123,938,83,68,19,78,516,610,17,0,18,0
Among Us Gaming,2,636692675080486923,ShadowKnight,424,716,100,2,3,40,403,745,80,2,2,50,446,686,20,0,1,0
Among Us Gaming,2,663064315615772692,sharki901,14,1143,100,164,54,75,20,1201,78,153,18,89,12,1084,22,11,36,23
Among Us Gaming,2,709385723660337183,sharky,265,766,100,44,32,58,335,781,82,43,19,69,151,751,18,1,13,7
Among Us Gaming,2,526096113976213527,SoloDolo,113,862,100,96,29,77,39,1077,85,96,10,91,511,647,15,0,19,0
Among Us Gaming,2,339108006010814465,sosa,19,1088,100,197,73,73,22,1173,80,189,28,87,29,1004,20,8,45,15
Among Us Gaming,2,527216197951946762,Soup - Aspect simp &lt;3,63,946,100,23,9,72,45,1064,78,22,3,88,116,827,22,1,6,14
Among Us Gaming,2,534910352362700811,Speer,81,911,100,38,18,68,60,1030,82,37,9,80,143,791,18,1,9,10
Among Us Gaming,2,138079608992956416,Squir Jules,197,792,100,26,20,57,116,955,72,26,7,79,514,629,28,0,13,0
Among Us Gaming,2,275257651590463490,StandWZag,33,1036,100,114,43,73,26,1148,82,111,18,86,54,924,18,3,25,11
Among Us Gaming,2,304975156227342336,Storm {family},253,770,100,46,26,64,192,865,85,46,15,75,486,675,15,0,11,0
Among Us Gaming,2,740846417467146290,Sunspot,117,859,100,110,67,62,507,660,81,103,40,72,20,1059,19,7,27,21
Among Us Gaming,2,686646921691267072,TacoCat,137,842,100,10,8,56,207,860,78,9,5,64,117,823,22,1,3,25
Among Us Gaming,2,750902874850066497,Tambo,526,294,100,58,20,74,524,460,78,57,4,93,530,129,22,1,16,6
Among Us Gaming,2,345697194461888513,Taxer,48,961,100,16,5,76,75,1003,71,14,1,93,56,920,29,2,4,33
Among Us Gaming,2,494681275840462849,thatboysus,57,953,100,17,6,74,93,980,78,15,3,83,52,925,22,2,3,40
Among Us Gaming,2,202074785734197248,TheBakerCZDTZF,155,827,100,22,10,69,74,1005,78,22,3,88,507,650,22,0,7,0
Among Us Gaming,2,240999343518121984,thesameee,74,921,100,70,24,74,51,1041,83,69,9,88,140,800,17,1,15,6
Among Us Gaming,2,848908941320781855,thriffty,173,814,100,40,17,70,92,981,88,40,10,80,510,648,12,0,7,0
Among Us Gaming,2,290016259737911296,timbob,25,1065,100,42,4,91,7,1300,91,42,0,100,108,830,9,0,4,0
Among Us Gaming,2,883387259322257428,TimXZ,171,815,100,66,45,59,314,801,74,63,19,77,112,829,26,3,26,10
Among Us Gaming,2,765451607005462550,tiny,429,712,100,30,25,55,326,787,84,30,16,65,513,638,16,0,9,0
Among Us Gaming,2,899503467532529686,tomm,2,1279,100,222,55,80,1,1495,81,212,11,95,17,1063,19,10,44,19
Among Us Gaming,2,610106174427234306,Tomster,42,992,100,46,12,79,42,1067,84,43,6,88,58,916,16,3,6,33
Among Us Gaming,2,317955694319894529,TrySoft,269,764,100,7,6,54,250,835,85,7,4,64,352,693,15,0,2,0
Among Us Gaming,2,693953274973519955,Tubes,158,824,100,16,8,67,102,967,83,16,4,80,465,681,17,0,4,0
Among Us Gaming,2,328348653213319168,typedef,79,913,100,135,58,70,154,890,85,131,34,79,44,936,15,4,24,14
Among Us Gaming,2,828786413688455198,Ufer RGLFJF NA,70,927,100,45,20,69,87,987,82,43,10,81,76,868,18,2,10,17
Among Us Gaming,2,412258482461605889,Urine Idiot,506,681,100,8,3,73,272,818,73,8,0,100,519,545,27,0,3,0
Among Us Gaming,2,158134139516616704,Usate - DOLPHIN,150,829,100,12,1,92,113,957,100,12,1,92,161,702,0,0,0,0
Among Us Gaming,2,737709879245930588,vibewness,112,863,100,66,28,70,105,966,83,65,13,83,149,760,17,1,15,6
Among Us Gaming,2,195731702109175817,Voltaic,87,901,100,14,9,61,142,911,61,12,2,86,70,891,39,2,7,22
Among Us Gaming,2,457612907723882497,vZimBa,187,799,100,8,5,62,144,908,69,8,1,89,400,691,31,0,4,0
Among Us Gaming,2,827713784696668211,WDS.Corey,266,766,100,6,5,55,206,860,73,6,2,75,495,672,27,0,3,0
Among Us Gaming,2,529765326632648726,why tf do u play among us pussy,29,1057,100,113,49,70,56,1038,80,105,24,81,14,1077,20,8,25,24
Among Us Gaming,2,216285906628378624,xraasko,123,849,100,23,10,70,64,1026,82,23,4,85,493,673,18,0,6,0
Among Us Gaming,2,632985977438208056,XYZ (NICE ANGLE),61,950,100,15,4,79,115,956,68,12,1,92,42,944,32,3,3,50
Among Us Gaming,2,708984489283682327,yolodomo,105,869,100,66,33,67,143,909,82,64,17,79,109,830,18,2,16,11
Among Us Gaming,2,325671528467529728,Zordlin (momo fan club),524,399,100,100,15,87,522,520,85,94,4,96,525,278,15,6,11,35
Among Us Gaming,2,286201223680360459,👑BabyDoll,126,848,100,9,6,60,236,841,87,8,5,62,79,855,13,1,1,50
Among Us Gaming,2,770394881884946433,!TOONZ (BUJPSG),92,895,100,122,77,61,166,885,76,117,34,77,60,905,24,5,43,10
Among Us Gaming,2,233734740950253568,! Astro - WUAUBF EU,121,851,100,19,6,76,89,984,92,19,4,83,154,718,8,0,2,0
Among Us Gaming,2,345773082620854282,𝐅𝐥𝐞𝐱,116,861,100,29,19,60,132,919,81,28,11,72,137,802,19,1,8,11
Among Us Gaming,2,645424977142611999,𝐓𝐚𝐛𝐳,175,813,100,25,13,66,111,959,84,25,7,78,498,667,16,0,6,0
Among Us Gaming,2,534488470387949579,𝑙𝑜𝑜𝑝𝑦light [✩] #teamsen,84,903,100,14,1,93,95,978,87,13,0,100,115,827,13,1,1,50
Among Us Gaming,2,758834552747065394,𝕋𝕖𝕜𝕟𝕪𝕔𝕠𝕝𝕖,245,772,100,42,32,57,382,766,82,41,20,67,146,779,18,1,12,8
Among Us Gaming,3,355550706369036288,.roobi,50,927,100,47,20,70,45,1020,78,45,7,87,61,834,22,2,13,13
Among Us Gaming,3,801236633029574657,125.5,207,747,100,8,8,50,201,807,81,8,5,62,331,686,19,0,3,0
Among Us Gaming,3,476202063387295745,9catowesme$700 [𝙛𝙭] (lexmade),48,927,100,56,26,68,117,886,85,53,17,76,31,968,15,3,9,25
Among Us Gaming,3,289558912208994315,a1,215,741,100,2,2,50,209,787,75,2,1,67,240,695,25,0,1,0
Among Us Gaming,3,378204896333135883,ABDU,6,1143,100,85,22,79,3,1235,85,81,10,89,12,1052,15,4,12,25
Among Us Gaming,3,432231825205755904,ace,62,900,100,45,18,71,48,1011,86,44,10,81,88,790,14,1,8,11
Among Us Gaming,3,664219598383611916,Aki (BetterthanIAMDEAD),29,989,100,41,15,73,46,1018,80,38,7,84,33,959,20,3,8,27
Among Us Gaming,3,422098556099362818,Allesandro,374,521,100,8,6,57,374,539,64,7,2,78,372,503,36,1,4,20
Among Us Gaming,3,471449746746114069,Arclight Version 3.0.1,35,977,100,31,7,82,34,1040,84,29,3,91,39,913,16,2,4,33
Among Us Gaming,3,907125401862672464,Aries,209,744,100,102,56,65,282,756,81,100,28,78,94,731,19,2,28,7
Among Us Gaming,3,600774651123204224,Aspect washed,28,990,100,303,148,67,82,931,78,286,67,81,13,1050,22,17,81,17
Among Us Gaming,3,811041023685034044,Baker,71,875,100,19,14,58,134,865,76,17,8,68,43,886,24,2,6,25
Among Us Gaming,3,722214538765926441,bernard,366,680,100,0,3,0,357,675,33,0,1,0,341,684,67,0,2,0
Among Us Gaming,3,917909302973460510,bern RQWOAF,80,853,100,15,3,83,49,1010,94,15,2,88,233,696,6,0,1,0
Among Us Gaming,3,463542730362978315,bic,43,941,100,32,13,71,19,1117,73,31,2,94,92,764,27,1,11,8
Among Us Gaming,3,285124489438560257,BigDigDev,52,926,100,19,2,90,50,1009,90,18,1,95,52,842,10,1,1,50
Among Us Gaming,3,222437975110320138,Big P (Crewmate),45,933,100,34,14,71,28,1059,81,33,6,85,80,808,19,1,8,11
Among Us Gaming,3,241380399048032256,bluewilliam7,218,741,100,4,4,50,210,787,88,4,3,57,255,694,13,0,1,0
Among Us Gaming,3,384184652853936130,Bone,116,805,100,9,4,69,92,917,85,9,2,82,264,694,15,0,2,0
Among Us Gaming,3,159294029224345600,boredom1,23,1020,100,43,19,69,24,1082,71,40,4,91,35,958,29,3,15,17
Among Us Gaming,3,479048774866436098,bri4n__,115,805,100,12,5,71,94,915,88,12,3,80,238,695,12,0,2,0
Among Us Gaming,3,660296984095359016,CaraBara’s Terrorizer,306,719,100,57,46,55,356,680,81,56,27,67,93,758,19,1,19,5
Among Us Gaming,3,395037238183985152,Ceiken,70,877,100,22,10,69,76,946,84,21,6,78,79,808,16,1,4,20
Among Us Gaming,3,324021452666044416,central c,143,782,100,6,4,60,123,876,70,6,1,86,327,687,30,0,3,0
Among Us Gaming,3,884652757842280479,cheeze [ｆｕｃｋｔａｒｄ],41,959,100,44,33,57,102,910,69,39,14,74,25,1008,31,5,19,21
Among Us Gaming,3,635519911984234526,chriss,198,752,100,3,2,60,178,821,80,3,1,75,339,684,20,0,1,0
Among Us Gaming,3,397849504486785026,Cild,139,785,100,6,2,75,125,875,88,6,1,86,251,695,13,0,1,0
Among Us Gaming,3,659322826834313216,Cinting,214,741,100,3,3,50,213,785,83,3,2,60,225,697,17,0,1,0
Among Us Gaming,3,424677016152047627,ciya.,68,883,100,10,2,83,87,926,83,9,1,90,57,840,17,1,1,50
Among Us Gaming,3,292741844780187648,Clip,78,856,100,10,5,67,120,881,80,9,3,75,65,832,20,1,2,33
Among Us Gaming,3,260556600597676042,combqs,375,228,100,21,17,55,375,234,76,20,9,69,375,222,24,1,8,11
Among Us Gaming,3,261489138321195008,corbin,118,804,100,9,4,69,93,916,85,9,2,82,275,693,15,0,2,0
Among Us Gaming,3,782306716658171916,Crabz,10,1092,100,61,18,77,10,1149,76,55,5,92,18,1035,24,6,13,32
Among Us Gaming,3,788236545818624010,Cranky,21,1035,100,135,55,71,42,1030,86,129,34,79,17,1039,14,6,21,22
Among Us Gaming,3,172562633935814656,D6vman,19,1039,100,94,39,71,64,973,78,86,18,83,5,1106,22,8,21,28
Among Us Gaming,3,223247295880101890,Danny ✤,75,861,100,28,9,76,36,1038,86,28,4,88,337,685,14,0,5,0
Among Us Gaming,3,600774651123204224,david,24,1006,100,113,49,70,31,1045,81,109,22,83,32,968,19,4,27,13
Among Us Gaming,3,554149640614969380,dd,308,716,100,2,4,33,304,739,83,2,3,40,272,693,17,0,1,0
Among Us Gaming,3,617696995829743646,DE4DEYE,90,835,100,4,0,100,166,840,75,3,0,100,66,831,25,1,0,100
Among Us Gaming,3,399645671264616449,defiant,27,992,100,85,38,69,118,883,77,77,18,81,6,1100,23,8,20,29
Among Us Gaming,3,899001854669754408,Doku,156,775,100,10,4,71,105,900,79,10,1,91,365,649,21,0,3,0
Among Us Gaming,3,140605103198568448,drk,14,1077,100,124,45,73,25,1067,82,116,22,84,7,1087,18,8,23,26
Among Us Gaming,3,241992055549591553,dumbo (brushy for mod),42,944,100,62,19,77,23,1084,84,61,7,90,81,804,16,1,12,8
Among Us Gaming,3,846022554741243916,Fear ǝpɐɯdıɾ,5,1150,100,52,10,84,11,1143,82,46,5,90,2,1158,18,6,5,55
Among Us Gaming,3,614785076399570945,Flamesaur2,49,927,100,41,26,61,108,895,79,38,15,72,34,959,21,3,11,21
Among Us Gaming,3,483797556682424321,flippa0,12,1091,100,82,33,71,12,1142,76,76,11,87,15,1041,24,6,22,21
Among Us Gaming,3,639578389904097293,food,54,920,100,41,18,69,58,993,76,39,6,87,48,847,24,2,12,14
Among Us Gaming,3,721932813955366994,freakrusty,69,882,100,8,3,73,88,926,64,7,0,100,58,838,36,1,3,25
Among Us Gaming,3,425005972302462976,g0lden f0rk,66,885,100,23,12,66,71,956,77,22,5,81,75,815,23,1,7,13
Among Us Gaming,3,399615491955621901,Gorilla,155,775,100,5,3,63,143,858,75,5,1,83,284,692,25,0,2,0
Among Us Gaming,3,457333285568249867,h4rry,79,853,100,6,1,86,137,863,86,5,1,83,50,843,14,1,0,100
Among Us Gaming,3,221326734824308736,Hammy,83,845,100,12,0,100,60,990,100,12,0,100,129,700,0,0,0,0
Among Us Gaming,3,170629657455099904,hector.,228,735,100,2,4,33,208,789,50,2,1,67,346,682,50,0,3,0
Among Us Gaming,3,344548925128179713,home,111,808,100,7,1,88,85,929,88,7,0,100,320,688,13,0,1,0
Among Us Gaming,3,296149529387073536,Hydrenixx,30,988,100,48,14,77,20,1107,77,46,2,96,46,869,23,2,12,14
Among Us Gaming,3,308067206573326337,hydros2,40,960,100,41,18,69,18,1125,73,40,3,93,85,796,27,1,15,6
Among Us Gaming,3,169636826636746752,Hyper,47,931,100,41,13,76,30,1046,83,40,5,89,74,816,17,1,8,11
Among Us Gaming,3,725163364438769729,if you hold onto me,56,918,100,32,9,78,39,1032,90,31,6,84,83,804,10,1,3,25
Among Us Gaming,3,659330128945610782,ImpLosses.com,61,909,100,40,17,70,35,1039,81,39,7,85,90,779,19,1,10,9
Among Us Gaming,3,741339210975412225,IRide,73,870,100,11,6,65,101,910,71,10,2,83,68,829,29,1,4,20
Among Us Gaming,3,662390499130212402,i♥every1,104,817,100,14,4,78,78,937,94,14,3,82,223,698,6,0,1,0
Among Us Gaming,3,325301470012506123,JAYYO,99,822,100,78,50,61,270,767,78,74,26,74,44,877,22,4,24,14
Among Us Gaming,3,633036263200653322,Jellypeanut,22,1034,100,77,30,72,43,1028,77,71,11,87,16,1040,23,6,19,24
Among Us Gaming,3,600774651123204224,JLA,13,1080,100,69,17,80,13,1142,85,65,8,89,22,1018,15,4,9,31
Among Us Gaming,3,216966847935807489,joejoe131,9,1092,100,73,21,78,8,1157,86,69,12,85,21,1027,14,4,9,31
Among Us Gaming,3,211287927882252288,Joel,184,757,100,3,1,75,187,813,100,3,1,75,103,702,0,0,0,0
Among Us Gaming,3,325970858759684096,JoJo,17,1057,100,79,37,68,29,1055,74,73,13,85,11,1059,26,6,24,20
Among Us Gaming,3,375715229440671744,Keuhx,290,723,100,1,1,50,294,744,100,1,1,50,103,702,0,0,0,0
Among Us Gaming,3,914665813661851648,Kikyo |,88,837,100,4,2,67,156,847,50,3,0,100,69,827,50,1,2,33
Among Us Gaming,3,373887804847030272,Kira,11,1091,100,29,2,94,6,1174,84,26,0,100,24,1008,16,3,2,60
Among Us Gaming,3,261948313790709762,koarly,4,1153,100,156,61,72,2,1238,79,147,25,85,9,1068,21,9,36,20
Among Us Gaming,3,117147563919933446,Lady,267,733,100,3,4,43,228,771,86,3,3,50,260,694,14,0,1,0
Among Us Gaming,3,312753956554145793,Leahhh,55,919,100,20,10,67,33,1043,73,19,3,86,86,794,27,1,7,13
Among Us Gaming,3,454382748233105419,Light,58,916,100,39,10,80,7,1166,86,39,3,93,359,666,14,0,7,0
Among Us Gaming,3,725781615934046238,logan,92,833,100,32,18,64,38,1032,76,32,6,84,367,635,24,0,12,0
Among Us Gaming,3,365312894415536129,Lucifer,130,792,100,9,4,69,110,890,92,9,3,75,257,694,8,0,1,0
Among Us Gaming,3,733813138180276394,Lxyko,81,850,100,14,9,61,113,888,78,13,5,72,77,813,22,1,4,20
Among Us Gaming,3,631242366262444062,Lynox,85,841,100,23,6,79,57,995,100,23,6,79,323,688,0,0,0,0
Among Us Gaming,3,387403149737984021,MacDeddy (Finally 18),372,549,100,38,23,62,311,724,75,38,8,83,374,373,25,0,15,0
Among Us Gaming,3,418223207548452875,Mav,60,910,100,21,8,72,51,1007,83,20,4,83,76,814,17,1,4,20
Among Us Gaming,3,676981676357845012,Michael Shoemocker,38,960,100,43,16,73,41,1030,80,41,6,87,42,890,20,2,10,17
Among Us Gaming,3,449990779973140492,Mike.,59,912,100,20,5,80,61,989,84,19,2,90,59,836,16,1,3,25
Among Us Gaming,3,466258786852536320,mo.,136,787,100,12,7,63,100,910,79,12,3,80,361,663,21,0,4,0
Among Us Gaming,3,598974052803018881,mogzy,162,773,100,11,8,58,129,869,84,11,5,69,350,677,16,0,3,0
Among Us Gaming,3,466033623682908171,Monstr,18,1051,100,133,57,70,37,1032,78,123,25,83,8,1070,22,10,32,24
